Timestamp;real_rpm;rpm_set
19520000;141;150
19531000;148;150
19542000;153;150
19554000;172;150
19565000;159;150
19577000;155;150
19589000;155;150
19601000;152;150
19613000;152;150
19625000;149;150
19636000;159;150
19648000;159;150
19660000;147;150
19673000;146;150
19685000;143;150
19696000;142;150
19708000;138;150
19720000;138;150
19731000;156;150
19743000;152;150
19754000;151;150
19766000;152;150
19778000;160;150
19789000;152;150
19801000;152;150
19813000;158;150
19825000;151;150
19836000;149;150
19847000;148;150
19859000;148;150
19870000;146;150
19881000;146;150
19893000;141;150
19905000;141;150
19916000;142;150
19928000;145;150
19939000;156;150
19951000;173;150
19962000;159;150
19973000;153;150
19985000;154;150
19997000;156;150
20008000;152;150
20020000;148;150
20032000;162;150
20044000;157;150
20056000;148;150
20067000;146;150
20079000;140;150
20090000;142;150
20101000;138;150
20112000;135;150
20123000;146;150
20133000;159;150
20145000;152;150
20157000;149;150
20168000;152;150
20180000;154;150
20191000;146;150
20203000;148;150
20214000;155;150
20226000;154;150
20237000;147;150
20249000;154;150
20260000;150;150
20272000;147;150
20284000;142;150
20296000;140;150
20308000;143;150
20319000;142;150
20331000;146;150
20342000;156;150
20353000;169;150
20365000;155;150
20377000;152;150
20388000;156;150
20400000;151;150
20411000;154;150
20423000;151;150
20434000;158;150
20446000;158;150
20457000;147;150
20469000;150;150
20480000;140;150
20491000;140;150
20501000;139;150
20512000;139;150
