Timestamp,real_rpm,rpm_set,real_rpm,rpm_set
106176000,214,210,213,210
106188000,211,210,208,210
106202000,219,210,215,210
106215000,215,210,214,210
106228000,206,210,206,210
106241000,201,210,199,210
106254000,190,210,190,210
106267000,211,210,214,210
106279000,212,210,212,210
106291000,211,210,211,210
106304000,223,210,223,210
106316000,214,210,214,210
106329000,221,210,216,210
106342000,212,210,212,210
106354000,214,210,213,210
106367000,207,210,207,210
106379000,196,210,196,210
106392000,194,210,197,210
106406000,196,210,201,210
106419000,213,210,213,210
106432000,228,210,222,210
106444000,214,210,213,210
106457000,223,210,223,210
106471000,213,210,213,210
106484000,224,210,219,210
106497000,215,210,215,210
106510000,210,210,209,210
106524000,201,210,201,210
106537000,192,210,191,210
106549000,203,210,210,210
106562000,212,210,212,210
106576000,211,210,211,210
106589000,224,210,219,210
106602000,214,210,213,210
106616000,211,210,211,210
106630000,206,210,205,210
106643000,213,210,213,210
106656000,207,210,207,210
106669000,199,210,199,210
106682000,202,210,202,210
106695000,203,210,203,210
106707000,219,210,220,210
106720000,220,210,220,210
106731000,213,210,213,210
106744000,218,210,213,210
106757000,210,210,210,210
106770000,222,210,218,210
106782000,217,210,216,210
106794000,210,210,210,210
106807000,202,210,202,210
106820000,192,210,192,210
106833000,208,210,208,210
106845000,212,210,212,210
106858000,211,210,211,210
106871000,228,210,226,210
106884000,213,210,215,210
106897000,222,210,222,210
106910000,213,210,211,210
106923000,210,210,214,210
106936000,212,210,209,210
106949000,199,210,199,210
106963000,196,210,198,210
106976000,198,210,198,210
106988000,215,210,215,210
107001000,231,210,228,210
107014000,214,210,214,210
107026000,228,210,228,210
107039000,213,210,214,210
107053000,223,210,223,210
107066000,217,210,217,210
107079000,212,210,212,210
107091000,203,210,203,210
107104000,195,210,192,210
107117000,204,210,204,210
107130000,212,210,212,210
107143000,212,210,211,210
107156000,227,210,225,210
107169000,213,210,213,210
107183000,221,210,215,210
107196000,213,210,213,210
107209000,213,210,215,210
107221000,215,210,210,210
107234000,198,210,198,210
107246000,195,210,195,210
107259000,197,210,198,210
107272000,214,210,214,210
107285000,235,210,230,210
107299000,215,210,211,210
107312000,221,210,221,210
107325000,213,210,211,210
107338000,224,210,224,210
107351000,217,210,216,210
107363000,212,210,212,210
107376000,203,210,203,210
107389000,193,210,193,210
107402000,202,210,209,210
107415000,212,210,212,210
107428000,212,210,208,210
107440000,231,210,222,210
107453000,212,210,212,210
107465000,221,210,221,210
107478000,214,210,213,210
107490000,209,210,216,210
107503000,213,210,215,210
107516000,199,210,199,210
107528000,194,210,194,210
107541000,197,210,196,210
107554000,213,210,213,210
107567000,237,210,237,210
107580000,213,210,214,210
107594000,227,210,227,210
107607000,214,210,212,210
107620000,223,210,223,210
107633000,224,210,220,210
107646000,210,210,210,210
107659000,202,210,203,210
107672000,196,210,191,210
107686000,199,210,199,210
107698000,212,210,212,210
107711000,211,210,211,210
107724000,230,210,230,210
107737000,210,210,210,210
107749000,217,210,223,210
107761000,216,210,216,210
107774000,207,210,212,210
107787000,213,210,215,210
107800000,203,210,199,210
107813000,195,210,194,210
107826000,197,210,197,210
107839000,208,210,214,210
107852000,237,210,237,210
107865000,211,210,212,210
107878000,227,210,227,210
107890000,213,210,213,210
107903000,219,210,219,210
107916000,223,210,223,210
107929000,208,210,208,210
107942000,200,210,203,210
107955000,197,210,197,210
107968000,195,210,195,210
107981000,214,210,214,210
107995000,210,210,210,210
108008000,231,210,225,210
108021000,208,210,208,210
108034000,222,210,222,210
108046000,215,210,214,210
108059000,209,210,209,210
108072000,215,210,215,210
108085000,204,210,199,210
108098000,193,210,193,210
108111000,197,210,195,210
108124000,212,210,212,210
108138000,233,210,229,210
108152000,214,210,214,210
108165000,225,210,223,210
108178000,213,210,213,210
108191000,222,210,223,210
108204000,217,210,217,210
108217000,209,210,210,210
108229000,201,210,201,210
108242000,193,210,193,210
108255000,194,210,199,210
108268000,211,210,211,210
108280000,210,210,210,210
108293000,230,210,230,210
108305000,208,210,208,210
108318000,222,210,222,210
108331000,216,210,213,210
108344000,209,210,209,210
108356000,213,210,215,210
108369000,198,210,198,210
108382000,194,210,194,210
108394000,197,210,193,210
108407000,210,210,210,210
108419000,235,210,235,210
108432000,211,210,211,210
108445000,223,210,223,210
108458000,213,210,212,210
108470000,210,210,213,210
108482000,216,210,219,210
108495000,211,210,209,210
108507000,203,210,203,210
108520000,200,210,199,210
108533000,191,210,193,210
108545000,211,210,216,210
108558000,211,210,208,210
108571000,211,210,211,210
108584000,217,210,217,210
108597000,213,210,211,210
108610000,211,210,211,210
108623000,208,210,206,210
108636000,213,210,213,210
108648000,208,210,208,210
108661000,200,210,200,210
108673000,199,210,201,210
108686000,201,210,201,210
108699000,216,210,219,210
108712000,221,210,221,210
108724000,213,210,212,210
108737000,216,210,216,210
108751000,208,210,208,210
108765000,216,210,216,210
108777000,215,210,215,210
108790000,206,210,203,210
108803000,198,210,198,210
108815000,189,210,189,210
108828000,209,210,212,210
108841000,210,210,210,210
108854000,210,210,210,210
108867000,222,210,216,210
108880000,215,210,212,210
108893000,217,210,213,210
108907000,211,210,205,210
108920000,212,210,212,210
108933000,205,210,205,210
108945000,198,210,198,210
108958000,197,210,199,210
108972000,203,210,204,210
108985000,221,210,221,210
108999000,218,210,218,210
109012000,214,210,217,210
109025000,212,210,212,210
109038000,209,210,210,210
109051000,217,210,217,210
109064000,209,210,208,210
109077000,203,210,202,210
109090000,198,210,198,210
109103000,192,210,195,210
109116000,219,210,219,210
109129000,212,210,204,210
109142000,211,210,216,210
109155000,215,210,215,210
109168000,211,210,212,210
109182000,213,210,214,210
109194000,205,210,206,210
109207000,213,210,212,210
109221000,208,210,202,210
109234000,193,210,193,210
109246000,200,210,196,210
109259000,203,210,203,210
109272000,224,210,236,210
109286000,211,210,211,210
109299000,216,210,223,210
109312000,211,210,211,210
109325000,209,210,211,210
109337000,216,210,216,210
109349000,207,210,207,210
109362000,201,210,200,210
109374000,197,210,197,210
109387000,193,210,193,210
109400000,217,210,220,210
109412000,209,210,208,210
109425000,210,210,210,210
109438000,216,210,214,210
109452000,211,210,211,210
109465000,213,210,213,210
109478000,205,210,205,210
109491000,213,210,213,210
109503000,208,210,208,210
109516000,198,210,196,210
109529000,201,210,202,210
109542000,203,210,203,210
109555000,220,210,222,210
109567000,223,210,219,210
109579000,212,210,212,210
109592000,216,210,216,210
109604000,211,210,210,210
109616000,223,210,223,210
109630000,215,210,215,210
109642000,211,210,207,210
109656000,202,210,202,210
109668000,192,210,192,210
109680000,203,210,203,210
109692000,212,210,212,210
109705000,212,210,212,210
109717000,229,210,229,210
109729000,211,210,211,210
109743000,222,210,222,210
109757000,214,210,214,210
109770000,213,210,213,210
109783000,208,210,208,210
109795000,196,210,196,210
109808000,194,210,196,210
109820000,195,210,195,210
109833000,212,210,213,210
109846000,233,210,231,210
109858000,212,210,215,210
109871000,227,210,227,210
109884000,213,210,211,210
109897000,215,210,222,210
109909000,224,210,224,210
109923000,207,210,208,210
109936000,200,210,203,210
109949000,195,210,195,210
109963000,196,210,202,210
109976000,212,210,212,210
109988000,209,210,211,210
110001000,230,210,230,210
110014000,210,210,210,210
110027000,217,210,222,210
110040000,214,210,214,210
110053000,208,210,214,210
110067000,215,210,214,210
110079000,199,210,199,210
110091000,194,210,194,210
110103000,197,210,197,210
110116000,212,210,212,210
110129000,238,210,238,210
110141000,210,210,210,210
110155000,227,210,227,210
110167000,212,210,212,210
110179000,212,210,212,210
110193000,218,210,224,210
110207000,209,210,209,210
110220000,201,210,201,210
110232000,197,210,194,210
110245000,194,210,194,210
110258000,215,210,213,210
110271000,208,210,208,210
110284000,230,210,230,210
110297000,210,210,210,210
110311000,220,210,220,210
110324000,212,210,212,210
110337000,206,210,209,210
110350000,212,210,212,210
110363000,200,210,198,210
110375000,193,210,193,210
110388000,196,210,197,210
110401000,207,210,213,210
110414000,237,210,232,210
110427000,212,210,212,210
110440000,228,210,228,210
110453000,211,210,212,210
110466000,215,210,215,210
110479000,223,210,223,210
110492000,208,210,208,210
110505000,200,210,203,210
110518000,196,210,196,210
110531000,195,210,197,210
110544000,213,210,213,210
110556000,206,210,206,210
110568000,223,210,230,210
110581000,211,210,211,210
110595000,222,210,222,210
110608000,215,210,214,210
110622000,210,210,213,210
110635000,214,210,214,210
110648000,197,210,197,210
110661000,193,210,193,210
110674000,194,210,197,210
110686000,213,210,213,210
110699000,236,210,236,210
110712000,210,210,215,210
110725000,227,210,227,210
110738000,212,210,212,210
110750000,215,210,221,210
110762000,222,210,222,210
110775000,208,210,205,210
110787000,200,210,200,210
110800000,196,210,196,210
110813000,192,210,194,210
110825000,217,210,219,210
110839000,206,210,206,210
110852000,212,210,231,210
110864000,215,210,209,210
110877000,209,210,209,210
110889000,211,210,211,210
110902000,203,210,203,210
110914000,212,210,212,210
110927000,206,210,206,210
110939000,198,210,198,210
110951000,198,210,202,210
110963000,202,210,202,210
110976000,216,210,220,210
110988000,227,210,219,210
111001000,211,210,211,210
111014000,217,210,213,210
111026000,212,210,209,210
111039000,222,210,222,210
111053000,215,210,215,210
111065000,210,210,210,210
111077000,202,210,202,210
111090000,194,210,193,210
111104000,206,210,212,210
111117000,212,210,212,210
111130000,210,210,211,210
111142000,224,210,221,210
111155000,214,210,214,210
111168000,222,210,213,210
111181000,213,210,212,210
111194000,215,210,214,210
111207000,214,210,208,210
111220000,198,210,198,210
111232000,196,210,199,210
111245000,196,210,198,210
111258000,214,210,214,210
111271000,232,210,230,210
111283000,214,210,215,210
111295000,229,210,229,210
111308000,213,210,212,210
111321000,217,210,224,210
111334000,225,210,225,210
111347000,209,210,211,210
111360000,203,210,203,210
111372000,196,210,196,210
111385000,195,210,197,210
111397000,213,210,213,210
111410000,206,210,212,210
111422000,224,210,230,210
111435000,211,210,211,210
111448000,213,210,221,210
111461000,214,210,214,210
111474000,207,210,209,210
111486000,213,210,214,210
111499000,205,210,203,210
111511000,198,210,195,210
111524000,199,210,196,210
111537000,203,210,203,210
111549000,219,210,230,210
111562000,217,210,217,210
111575000,214,210,216,210
111588000,213,210,213,210
111601000,209,210,211,210
111613000,216,210,216,210
111626000,209,210,209,210
111639000,203,210,203,210
111651000,200,210,198,210
111664000,191,210,192,210
111677000,211,210,218,210
111689000,212,210,211,210
111702000,211,210,211,210
111715000,219,210,217,210
111727000,214,210,214,210
111740000,214,210,214,210
111753000,212,210,207,210
111765000,214,210,213,210
111777000,208,210,208,210
111789000,199,210,199,210
111802000,196,210,198,210
111815000,197,210,197,210
111828000,215,210,219,210
111841000,227,210,227,210
111854000,216,210,211,210
111866000,227,210,216,210
111879000,213,210,213,210
111892000,223,210,222,210
111904000,219,210,215,210
111917000,208,210,210,210
111930000,200,210,202,210
111943000,194,210,194,210
111955000,193,210,199,210
111967000,217,210,213,210
111980000,209,210,209,210
111993000,230,210,230,210
112006000,210,210,210,210
112018000,214,210,214,210
112031000,214,210,213,210
112044000,206,210,206,210
112057000,210,210,214,210
112070000,202,210,198,210
112083000,194,210,194,210
112095000,198,210,198,210
112107000,203,210,205,210
112120000,233,210,234,210
112133000,213,210,209,210
112146000,216,210,226,210
112160000,211,210,213,210
112173000,210,210,217,210
112186000,224,210,224,210
112198000,208,210,208,210
112211000,202,210,202,210
112224000,197,210,197,210
112237000,193,210,194,210
112250000,220,210,220,210
112263000,206,210,206,210
112276000,222,210,222,210
112288000,214,210,211,210
112301000,213,210,213,210
112314000,214,210,214,210
112326000,206,210,206,210
112338000,213,210,212,210
112351000,203,210,203,210
112364000,197,210,193,210
112377000,198,210,198,210
112389000,203,210,203,210
112402000,221,210,231,210
112415000,217,210,217,210
112428000,213,210,215,210
112440000,211,210,211,210
112452000,207,210,207,210
112465000,220,210,214,210
112478000,215,210,215,210
112491000,208,210,203,210
112504000,199,210,199,210
112517000,191,210,191,210
112530000,209,210,209,210
112542000,210,210,210,210
112555000,209,210,209,210
112568000,217,210,216,210
112580000,213,210,214,210
112593000,214,210,214,210
112606000,212,210,205,210
112619000,214,210,214,210
112633000,208,210,208,210
112646000,199,210,198,210
112659000,201,210,201,210
112672000,202,210,203,210
112686000,220,210,224,210
112698000,221,210,219,210
112711000,212,210,212,210
112724000,214,210,212,210
112736000,211,210,208,210
112749000,224,210,217,210
112762000,216,210,211,210
112774000,212,210,203,210
112787000,202,210,199,210
112800000,190,210,191,210
112812000,205,210,205,210
112825000,212,210,212,210
112837000,212,210,210,210
112850000,226,210,226,210
112863000,209,210,213,210
112876000,220,210,220,210
112889000,212,210,213,210
112902000,215,210,215,210
112914000,214,210,210,210
112927000,198,210,198,210
112940000,196,210,198,210
112953000,196,210,201,210
112966000,213,210,213,210
112978000,231,210,227,210
112991000,216,210,216,210
113003000,227,210,227,210
113015000,211,210,211,210
113027000,215,210,215,210
113039000,214,210,222,210
113051000,209,210,206,210
113063000,202,210,200,210
113076000,197,210,197,210
113089000,192,210,193,210
113101000,212,210,218,210
113114000,209,210,209,210
113126000,209,210,209,210
113138000,216,210,216,210
113150000,214,210,212,210
113162000,217,210,211,210
113175000,212,210,209,210
113187000,213,210,213,210
113200000,211,210,208,210
113212000,197,210,197,210
113224000,192,210,192,210
113237000,197,210,197,210
113250000,214,210,213,210
113262000,233,210,233,210
113274000,212,210,212,210
113286000,223,210,226,210
113299000,211,210,211,210
113311000,209,210,210,210
113324000,219,210,223,210
113337000,206,210,206,210
113350000,200,210,200,210
113363000,197,210,196,210
113377000,192,210,192,210
113390000,213,210,213,210
113402000,206,210,211,210
113415000,229,210,229,210
113427000,214,210,214,210
113440000,211,210,218,210
113453000,215,210,215,210
113467000,207,210,207,210
113480000,212,210,213,210
113493000,200,210,200,210
113506000,193,210,193,210
113518000,198,210,196,210
113531000,208,210,208,210
113544000,236,210,236,210
113557000,211,210,211,210
113570000,218,210,226,210
113583000,211,210,211,210
113596000,211,210,218,210
113609000,215,210,222,210
113622000,207,210,208,210
113635000,201,210,201,210
113647000,199,210,197,210
113660000,192,210,195,210
113674000,219,210,215,210
113688000,208,210,208,210
113701000,227,210,229,210
113714000,211,210,211,210
113727000,214,210,221,210
113739000,215,210,215,210
113752000,206,210,206,210
113765000,212,210,213,210
